OG0006804.0	OG0004464.0	OG0000027.457	OG0004617.12	OG0000692.0	OG0000019.257	OG0000177.8	OG0002252.0	OG0006400.2	OG0001698.26	OG0009883.5	OG0004338.2	OG0001643.24	OG0004324.0	OG0000606.2	OG0001967.0	OG0000835.7	OG0004710.2	OG0002346.16	OG0000038.0	OG0000027.1	OG0004835.2	OG0001566.2	OG0000471.2	OG0012896.0	OG0000107.44
-2.0344557997682955	-1.6241542753321765	-2.107803289534515	-3.1532860593285235	-1.613520111403766	-1.7918573526622783	-2.107803289534515	-2.005782352594006	-3.5225920697297517	-2.947305888696155	-3.0576919438438153	-2.2926519125167304	-3.330537769639225	-2.607352856035737	-2.356236145662658	-1.9329120351988534	-2.5803532474685666	-3.2419527181667664	-2.321206927643708	-1.8817731862070524	-1.7403358160513485	-3.0150825945730797	-2.0445383960764985	-2.7553564542606015	-2.3140150132440978	-1.6663472852345864
-2.6104331882372747	-1.974829424265094	-1.6375581658743559	-1.9899363166553026	-1.9850734557618972	-1.5153978056277968	-2.1090475285429777	-1.7774427086512716	-1.3061450976464348	-1.8622341919041214	-2.677610316549785	-2.344464983647896	-2.188693388530219	-2.194624989105232	-1.9475841058488614	-2.096036233197022	-2.3800705758839222	-2.2926519125167304	-0.9948156241402767	-1.917569900054051	-2.3093594213843067	-1.8986188576449754	-1.9551163217602354	-2.268121651191569	-1.4663369871769107	-2.439872023918736
OG0000011.866	OG0006989.7	OG0001820.0	OG0014034.0	OG0000121.128	OG0005686.0	OG0002130.0	OG0000187.1	OG0006469.8	OG0001653.23	OG0013621.0	OG0004933.6	OG0000018.842	OG0007525.0	OG0001085.24	OG0007824.0	OG0002769.24	OG0004565.2	OG0006150.0	OG0000120.105	OG0001821.4	OG0002335.4	OG0000001.425	OG0000007.976	OG0000204.2	OG0001485.24
-1.3733272473940066	-2.0174170530774096	-1.7326439882161124	-1.4747329082979672	-2.13384372432621	-2.464345139503214	-2.16747450220749	-1.5274082542630671	-3.0643139648378215	-2.0133342263030864	-1.5572422423652288	-2.5332423842738288	-1.4707287562940685	-1.613520111403766	-2.4469344559543953	-2.6456606866214725	-1.6443071024337756	-2.0709665213541437	-2.0697546816853354	-1.4847921809641793	-1.7072182507721543	-2.366987359798269	-1.2827897009804041	-1.3154505308161575	-2.006941609418847	-2.610873773075296
OG0003823.8	OG0003865.0	OG0000010.475	OG0000256.24	OG0001296.24	OG0000187.1	OG0005682.0	OG0002014.0	OG0000994.2	OG0006880.13	OG0000026.45	OG0000239.0	OG0000923.0	OG0000794.20	OG0010738.0	OG0000088.3	OG0004090.26	OG0005109.6	OG0014848.0	OG0014651.4	OG0000099.0	OG0006389.4	OG0000359.28	OG0011368.6	OG0001851.13	OG0005124.4
-2.954557029238833	-2.5803532474685666	-1.5407782431771522	-1.3681041409461958	-2.320486120713456	-1.5274082542630671	-2.1456053222468996	-1.7563309190331373	-2.3255393484397415	-3.642234070125041	-1.1872142911325638	-1.7107557148433576	-1.6228207102633614	-1.5898760215870733	-0.9751130006868205	-1.6936210892890369	-2.1665026631401654	-2.2505086383974753	-1.5257456841673576	-2.380821783940931	-1.190667880226499	-1.8119789485830515	-1.63464340296952	-3.5937028011275864	-2.087426774325152	-3.3281450596373556
OG0020459.0	OG0005490.6	OG0000059.133	OG0005093.2	OG0000071.0	OG0005626.0	OG0000349.0	OG0001419.3	OG0000121.14	OG0011006.0	OG0003118.5	OG0000001.1420	OG0000292.93	OG0001557.1	OG0011272.4	OG0002729.16	OG0006574.0	OG0001237.24	OG0004069.4	OG0003382.0	OG0000246.0	OG0000639.0	OG0002556.2	OG0008467.0	OG0000006.561	OG0000837.0	OG0000926.24
-3.005782352594006	-3.349382474621595	-1.6188273952832024	-2.0522964439469233	-1.5006260549978325	-2.160685336544851	-2.286304185156641	-2.062806288829683	-2.4188898247744506	-2.0782590139204995	-1.9434164716336324	-1.3147325934831586	-1.802134608646262	-1.6615470596449509	-3.130365444186607	-3.2082275957226343	-2.132261648237312	-2.306858773169714	-2.3371564825019373	-1.6380071140780375	-1.7636604608316264	-2.0985055449524253	-1.9086048139883	-1.934841324871453	-1.4663369871769107	-1.6513143306656128	-2.7923569873134677
OG0008106.2	OG0006393.0	OG0003304.0	OG0000121.128	OG0000611.0	OG0001314.1	OG0004893.24	OG0006833.2	OG0000223.2	OG0000575.28	OG0005828.2	OG0000056.0	OG0004963.8	OG0000139.0	OG0000276.72	OG0000451.0	OG0004736.6	OG0003948.1	OG0001031.24	OG0002885.12	OG0002862.0	OG0000035.64	OG0001452.24	OG0010625.0	OG0000006.561	OG0000815.24	OG0004368.1
-3.180495303958067	-2.1700692781603577	-1.6170561304310094	-2.13384372432621	-2.4611638922585346	-2.401253683845744	-2.022097333064992	-2.192974874501356	-1.6095524220066895	-1.9850734557618972	-2.392894616241506	-1.357714316940423	-1.5559690888416073	-1.5587290095614008	-2.1584293626044833	-1.6579004351672157	-2.207894294337095	-1.9192059180417578	-2.4949220852483855	-1.7587699644845547	-2.8365012677171206	-1.6321816563938067	-1.9517638143471523	-2.2412704315421372	-1.4663369871769107	-2.3481331652347563	-0.7269019108215087
OG0002761.0	OG0005841.2	OG0006850.0	OG0000214.0	OG0011173.0	OG0000349.0	OG0004679.0	OG0005940.0	OG0001629.5	OG0005847.4	OG0004939.0	OG0001801.0	OG0008330.6	OG0000196.0	OG0000165.172	OG0004531.2	OG0000228.54	OG0001942.0	OG0000039.0	OG0000082.1	OG0000010.64	OG0007066.10	OG0000431.12	OG0001686.0	OG0006406.2	OG0002270.30	OG0006434.0
-1.6762264363085275	-2.3122226226036955	-2.7117005053426695	-1.4204336398397874	-1.9765317194960947	-2.286304185156641	-2.925768605814208	-2.448114896528275	-1.6519942592184016	-2.1449671027979202	-1.8820390472675834	-2.2145749964390666	-2.805912947883698	-1.1752728727678972	-2.395928676331139	-1.5149854303096	-1.3025820060825506	-2.2775339755289092	-1.3222888137393203	-2.3800705758839222	-1.4568010998066674	-2.6082322800440036	-1.708867987991247	-1.8460649892958367	-1.639804305267642	-2.091725081520941	-2.0782590139204995
OG0005912.2	OG0000750.0	OG0002017.0	OG0007778.4	OG0002486.16	OG0004329.0	OG0000020.431	OG0000018.289	OG0003118.5	OG0002857.4	OG0000575.28	OG0004239.0	OG0014620.0	OG0002011.0	OG0004069.4	OG0002156.0	OG0000257.0	OG0000011.1	OG0005105.0	OG0001048.24	OG0000486.2	OG0007304.2	OG0000192.0	OG0011368.6	OG0000105.0	OG0004162.14
-1.897543423349266	-2.3118644115426648	-1.8722346718514549	-1.6757654377294688	-2.224991612384405	-1.9839316313723467	-1.708867987991247	-1.58337640836713	-1.9434164716336324	-1.9172974106697507	-1.9850734557618972	-3.1253210507925444	-1.4414384681995431	-1.8828369245342407	-2.3371564825019373	-2.2660383366910795	-1.5253303408390566	-1.347949534477697	-2.0603972796439565	-2.6303939299681622	-1.8349563505169555	-1.989649811830433	-1.5657587667480637	-3.5937028011275864	-1.6148451031156563	-1.3266244895521186
OG0007113.2	OG0000078.207	OG0002069.0	OG0000100.1	OG0000364.1	OG0002486.16	OG0000902.24	OG0000223.2	OG0000575.28	OG0005418.0	OG0003735.2	OG0002218.0	OG0007420.0	OG0009016.8	OG0002176.0	OG0006460.2	OG0012974.4	OG0000658.0	OG0004451.2	OG0000013.2	OG0004479.1	OG0000082.1	OG0000307.20	OG0006370.4	OG0009099.2	OG0002293.0	OG0000112.0
-2.040081503310752	-2.9674759343078008	-1.4320652135221836	-1.4305089080412838	-1.795358434389579	-2.224991612384405	-2.950090477556942	-1.6095524220066895	-1.9850734557618972	-1.7626810344254493	-1.6734626518600482	-2.13384372432621	-2.9067102699985234	-3.077041035763828	-2.5096352500140915	-2.117787378107137	-1.6146241866400866	-2.0493076402243706	-2.2440015162022933	-1.2726458463191588	-2.49817873457909	-2.3800705758839222	-1.1504009888485485	-1.8028894852873039	-2.176250639691727	-1.4043053931610798	-1.2012443860853812
OG0003726.9	OG0000032.252	OG0002166.0	OG0000711.2	OG0002777.4	OG0000349.0	OG0000043.242	OG0000724.26	OG0000983.28	OG0010702.0	OG0004068.8	OG0003744.6	OG0002214.0	OG0002751.22	OG0010514.2	OG0002700.0	OG0002119.0	OG0005090.0	OG0003261.23	OG0000442.2	OG0000192.0	OG0000230.58	OG0005476.1	OG0000006.561	OG0006143.2
-3.505697044545254	-1.542458237592193	-1.5676819330504765	-2.2674268787048018	-2.413499444718575	-2.286304185156641	-1.1639142882975944	-2.105628450038725	-2.3617871145765936	-1.9822205874387653	-3.0868137745110054	-1.5370053933245014	-1.4558113933530294	-2.300448367476911	-1.7883647466728505	-1.6104331882372744	-2.1765767093147423	-1.9666298615394082	-2.250165425587271	-1.386468347082073	-1.5657587667480637	-1.4121549907457225	-1.9839316313723467	-1.4663369871769107	-2.9765317194960947
OG0000032.252	OG0001249.1	OG0012172.0	OG0002286.10	OG0004319.0	OG0000751.0	OG0011998.0	OG0006196.0	OG0004745.0	OG0001853.0	OG0000139.0	OG0009249.0	OG0000011.1	OG0003983.0	OG0001440.24	OG0000486.2	OG0003984.0	OG0002075.0	OG0000116.0	OG0015308.0	OG0000483.0	OG0005870.0	OG0005468.0	OG0000120.105	OG0000263.57	OG0005491.2	OG0004724.0
-1.542458237592193	-3.0150825945730797	-2.1622989090661346	-1.5170484866326899	-2.2395661253298886	-2.5743258646124194	-2.414268267034073	-1.1231196628370834	-1.9126729482025246	-2.3748230433194877	-1.5587290095614008	-3.221623189091677	-1.347949534477697	-2.817053505488898	-2.097887820669432	-1.8349563505169555	-2.518701058452435	-1.9334629976042088	-1.732164607902385	-4.1692903552362495	-2.055891200892045	-2.6610907271910786	-2.435963338133392	-1.4847921809641793	-3.435338929969181	-1.7898605425983316	-2.180495303958067
OG0002876.0	OG0004754.7	OG0000945.1	OG0004971.4	OG0017885.0	OG0003819.2	OG0006240.0	OG0000811.34	OG0000575.28	OG0001846.4	OG0000160.4	OG0000966.4	OG0016037.0	OG0004693.0	OG0000000.3460	OG0005444.0	OG0000011.1	OG0000239.0	OG0005879.0	OG0005289.4	OG0011318.4	OG0008972.0	OG0000576.0	OG0000082.1	OG0000018.1	OG0001723.0	OG0000074.152
-2.753409497094819	-1.664745434758939	-2.2660383366910795	-2.140825544133565	-3.7700429914156373	-2.8614476248473513	-1.8820390472675834	-2.558091635996411	-1.9850734557618972	-1.7536527230990853	-1.5153978056277968	-1.4108117885091431	-1.2949510286063184	-2.1081142486996134	-2.1694201465224596	-1.9230305236848892	-1.347949534477697	-1.7107557148433576	-2.864596469402349	-2.3179661287349407	-3.8866195426247803	-2.110292841560213	-4.834441745538826	-2.3800705758839222	-1.5678957765313228	-2.3936525332754277	-1.6375581658743559
OG0005153.1	OG0000032.252	OG0000081.1	OG0000010.475	OG0000071.0	OG0007956.0	OG0000429.0	OG0000121.14	OG0006873.3	OG0013963.0	OG0008451.4	OG0005056.1	OG0002156.0	OG0000018.842	OG0004469.6	OG0002982.0	OG0000047.282	OG0000290.0	OG0000048.382	OG0000713.24	OG0002762.6	OG0000730.24	OG0005653.0	OG0008978.2	OG0007931.1	OG0000453.2	OG0000917.1
-2.2997378552532965	-1.542458237592193	-2.2048980418771755	-1.5407782431771522	-1.5006260549978325	-1.9230305236848892	-1.886299500835272	-2.4188898247744506	-2.8385637341740133	-2.6263796267542627	-1.9782360257083436	-2.0991235338421013	-2.2660383366910795	-1.4707287562940685	-2.7216583413783577	-1.7617022724877125	-2.4104282460262545	-1.6624601578025762	-1.8079321155203498	-2.4223657347326695	-1.7004036512159049	-1.9197516699078796	-2.5538496598709073	-2.914847319436862	-3.1661788622094176	-2.026205070347394	-2.996541680227589
OG0004194.2	OG0000109.0	OG0000130.38	OG0002284.0	OG0008123.0	OG0002555.0	OG0005771.0	OG0012206.0	OG0008488.2	OG0000187.1	OG0005239.0	OG0000026.45	OG0005701.4	OG0000011.1	OG0000995.5	OG0003724.26	OG0006975.0	OG0000658.0	OG0000980.1	OG0002862.0	OG0000601.52	OG0000105.0	OG0002293.0	OG0000646.28	OG0004824.0	OG0000112.0	OG0001649.0
-2.097887820669432	-1.6975932054422744	-1.8546486144273802	-1.690590950759881	-2.2757863132426417	-1.9691695698467255	-2.7398538734910325	-2.9805115704086402	-2.0460270919478254	-1.5274082542630671	-2.941752783145337	-1.1872142911325638	-2.9839316313723465	-1.347949534477697	-2.3982084161379738	-1.5079930244060455	-1.7283352890227661	-2.0493076402243706	-2.2997378552532965	-2.8365012677171206	-2.5907448533151625	-1.6148451031156563	-1.4043053931610798	-4.136949635194031	-1.5332423842738285	-1.2012443860853812	-2.473530495359169
OG0002169.0	OG0000011.866	OG0002909.2	OG0000071.0	OG0000018.289	OG0000393.0	OG0000187.1	OG0000350.8	OG0000936.24	OG0007240.4	OG0006474.4	OG0004579.2	OG0012894.0	OG0007358.4	OG0001003.24	OG0000486.2	OG0004985.3	OG0005458.0	OG0008586.0	OG0000001.2899	OG0000268.1	OG0001180.24	OG0000646.28	OG0006384.2	OG0001911.24	OG0004203.0
-2.324093762105477	-1.3733272473940066	-1.947305888696155	-1.5006260549978325	-1.58337640836713	-1.4158071418902627	-1.5274082542630671	-1.4568010998066674	-2.0273808609918476	-2.5734668618833267	-1.989649811830433	-2.134793803412827	-2.411963028129394	-2.4675334171342618	-1.764395467236701	-1.8349563505169555	-2.084976336299282	-1.9478623766648246	-2.3346072289581086	-1.6248215204103875	-2.3748230433194877	-2.1373304107316016	-4.136949635194031	-1.2474226585237327	-2.1616532634787693	-2.63486740654747
OG0006038.0	OG0000010.475	OG0005262.4	OG0001067.24	OG0005971.0	OG0000223.2	OG0000142.14	OG0001849.0	OG0000132.40	OG0004848.14	OG0004068.8	OG0000139.0	OG0000257.0	OG0005856.2	OG0003358.3	OG0017010.0	OG0002000.0	OG0000317.0	OG0001806.0	OG0002558.0	OG0005460.0	OG0001994.0	OG0005145.0	OG0000074.152	OG0005150.0	OG0000054.0
-1.1414619336634642	-1.5407782431771522	-1.994240730711315	-1.820106829466452	-2.075824085003446	-1.6095524220066895	-1.5525794954095031	-2.3481331652347563	-1.6201572725083175	-3.368104140946196	-3.0868137745110054	-1.5587290095614008	-1.5253303408390566	-3.696938221788891	-2.2467377807321434	-2.837532132384696	-2.065521241093117	-1.6574452545226799	-2.853084151912725	-1.9830758557421786	-2.707453812049662	-2.0203404482841756	-3.801078444479287	-1.6375581658743559	-1.9702997657845802	-1.5576668766702486
OG0000146.266	OG0000407.1	OG0002486.16	OG0001101.24	OG0002152.0	OG0002014.0	OG0007454.2	OG0013502.0	OG0003578.0	OG0007175.0	OG0001512.12	OG0000923.0	OG0007910.4	OG0015099.0	OG0002751.22	OG0001045.24	OG0000013.2	OG0000090.24	OG0000269.0	OG0000169.16	OG0000082.1	OG0011461.0	OG0004724.0	OG0002974.24	OG0000204.2	OG0005097.2
-1.5432989689917949	-2.039784866105864	-2.224991612384405	-2.545402943465451	-2.783886641553699	-1.7563309190331373	-3.9389842253183716	-2.3280726151852633	-1.2632652555088026	-1.9436939396681234	-1.6483716708972176	-1.6228207102633614	-2.0752159943555015	-2.0469210473874924	-2.300448367476911	-2.7918573526622783	-1.2726458463191588	-1.3778192957794075	-2.168771306825942	-1.6402539530945293	-2.3800705758839222	-2.6474674433271037	-2.180495303958067	-1.6945547214464474	-2.006941609418847	-2.6197138438769216
OG0000112.0	OG0002763.0	OG0004038.24	OG0003980.9	OG0000109.0	OG0000100.1	OG0001617.48	OG0002043.0	OG0000349.0	OG0005440.0	OG0017893.0	OG0004571.0	OG0000001.1420	OG0002145.0	OG0000006.1	OG0008142.2	OG0005845.2	OG0000936.24	OG0010598.0	OG0000048.122	OG0010738.0	OG0004010.24	OG0001089.2	OG0002629.7	OG0000101.90	OG0000054.0
-1.2012443860853812	-2.0929555251272016	-2.7700429914156377	-2.068241312155092	-1.6975932054422744	-1.4305089080412838	-1.71928118638199	-1.8714426350262425	-2.286304185156641	-2.3748230433194877	-1.7504939790108534	-1.9899363166553026	-1.3147325934831586	-2.374074951500346	-1.8084373492992443	-2.3982084161379738	-3.089267338097087	-2.0273808609918476	-1.8972746899889121	-1.92631684638356	-0.9751130006868205	-3.463867504987715	-1.8195974931713508	-1.5745406952346448	-2.719756304133983	-1.5576668766702486
OG0007488.0	OG0000081.1	OG0003993.4	OG0000198.0	OG0000589.0	OG0010977.2	OG0012990.0	OG0000522.0	OG0004245.1	OG0000060.0	OG0000139.0	OG0000018.842	OG0003678.2	OG0001226.24	OG0000002.1788	OG0000074.1	OG0004975.0	OG0006175.0	OG0000013.2	OG0001077.24	OG0018053.2	OG0000307.20	OG0002353.2	OG0001251.24	OG0005028.2	OG0005150.0
-1.8282807609121523	-2.2048980418771755	-3.4266254735540556	-1.386091221203337	-1.6208226711091924	-2.6661183405319098	-2.2331080615887773	-1.907521912799615	-2.67116353577046	-1.3061450976464348	-1.5587290095614008	-1.4707287562940685	-1.9584766378156495	-2.395928676331139	-1.3932735249871873	-1.589007712779105	-2.7312063248775216	-2.7998723457263983	-1.2726458463191588	-3.2229696147991937	-2.2604974943896146	-1.1504009888485485	-3.23242994404826	-2.02855761068261	-2.151362038095294	-1.9702997657845802
OG0008964.0	OG0001242.28	OG0004631.4	OG0010700.2	OG0002711.15	OG0017987.0	OG0000538.0	OG0008243.0	OG0002010.0	OG0000973.2	OG0000154.2	OG0001498.1	OG0000018.842	OG0001664.2	OG0003974.4	OG0009088.0	OG0006189.2	OG0004236.0	OG0000192.0	OG0000307.20	OG0005142.2	OG0000105.0	OG0000007.976	OG0006859.2	OG0006139.0	OG0000006.561	OG0000225.48
-1.707925050022458	-2.3815733833540693	-1.9230305236848892	-2.6104331882372747	-2.2508519328764036	-1.6547171824064917	-1.7983661388303496	-2.700872591587623	-1.6592668394122683	-2.1294182759454148	-1.5864059175908252	-2.4297313844218773	-1.4707287562940685	-1.966347947510003	-1.99136969485656	-1.8701235391668696	-1.9143034193207538	-2.0637107053513444	-1.5657587667480637	-1.1504009888485485	-2.199586687361243	-1.6148451031156563	-1.3154505308161575	-2.701341684435485	-2.7036894392919075	-1.4663369871769107	-1.5307391533840016
OG0003370.4	OG0005921.2	OG0000071.0	OG0000121.128	OG0001855.4	OG0008608.6	OG0010593.0	OG0000187.1	OG0003641.0	OG0003578.0	OG0006877.0	OG0009963.2	OG0009839.2	OG0001525.51	OG0016914.0	OG0000206.0	OG0000048.122	OG0011498.6	OG0001105.24	OG0000090.24	OG0000778.0	OG0001894.0	OG0002858.1	OG0001274.24	OG0001451.24	OG0000006.561	OG0000054.0
-1.4831779765542241	-2.149440579377228	-1.5006260549978325	-2.13384372432621	-1.7801654761146297	-2.6547171824064915	-1.4945155204885048	-1.5274082542630671	-2.4619585466663363	-1.2632652555088026	-3.7960596714471806	-2.344464983647896	-1.8596139677169439	-2.492484413520771	-2.8489205269711886	-1.6355396260397388	-1.92631684638356	-6.063710705351345	-1.7683218382014894	-1.3778192957794075	-2.5462453931483027	-1.1414619336634642	-2.49817873457909	-2.8943219221054632	-2.115284870903967	-1.4663369871769107	-1.5576668766702486
OG0005841.2	OG0000032.252	OG0000874.1	OG0000059.133	OG0003916.0	OG0001000.24	OG0004621.4	OG0000429.0	OG0000200.0	OG0000005.318	OG0001941.0	OG0009134.2	OG0001620.0	OG0004494.1	OG0006236.0	OG0008379.16	OG0017879.0	OG0000310.18	OG0009881.4	OG0003722.24	OG0000099.0	OG0001002.25	OG0002262.0	OG0004817.2	OG0001457.24	OG0000045.0	OG0000643.24
-2.3122226226036955	-1.542458237592193	-2.110292841560213	-1.6188273952832024	-2.8140066299300344	-1.673922915076869	-4.04572922985512	-1.886299500835272	-1.6481455608676208	-2.9345655540513667	-1.8411459704833824	-2.865647613376637	-1.3496030533302108	-2.3244550229164016	-2.957916041328748	-2.4932965131993434	-1.1488006614067061	-1.6157291074575852	-3.534495630370494	-3.386091221203337	-1.190667880226499	-2.368104140946196	-2.2202780187929276	-1.5403585500713883	-2.618827395283202	-1.3462979086065388	-2.522840788813359
OG0000032.252	OG0003051.0	OG0000100.1	OG0004971.4	OG0004621.4	OG0002146.0	OG0001081.24	OG0000200.0	OG0000947.24	OG0000279.0	OG0006833.2	OG0001020.31	OG0002085.0	OG0004101.4	OG0005244.10	OG0011448.0	OG0009049.12	OG0000196.0	OG0002982.0	OG0003984.0	OG0004259.24	OG0000169.16	OG0000663.26	OG0000263.57	OG0006752.0	OG0000007.976
-1.542458237592193	-2.3378856687903387	-1.4305089080412838	-2.140825544133565	-4.04572922985512	-2.544140190613815	-2.3827015171591537	-1.6481455608676208	-2.0688464694797744	-1.8018830708475446	-2.192974874501356	-2.3280726151852633	-2.3072157433659903	-2.415037499278844	-2.5859727408750985	-1.8124856018071838	-3.1165355818976774	-1.1752728727678972	-1.7617022724877125	-2.518701058452435	-2.6910567118747863	-1.6402539530945293	-2.289827251720338	-3.435338929969181	-1.3751972347470527	-1.3154505308161575
OG0008114.4	OG0003304.0	OG0000010.475	OG0000200.0	OG0000009.921	OG0000005.318	OG0002053.0	OG0005548.4	OG0001219.24	OG0000015.1	OG0001181.24	OG0004963.8	OG0000034.305	OG0000239.0	OG0000196.0	OG0006119.2	OG0002219.0	OG0005644.0	OG0000578.0	OG0006007.22	OG0012822.8	OG0001835.21	OG0005869.0	OG0008638.0	OG0000699.1	OG0005764.0	OG0000748.0
-3.3011592297927903	-1.6170561304310094	-1.5407782431771522	-1.6481455608676208	-1.4908615842822894	-2.9345655540513667	-2.031503691022063	-2.812485601807184	-2.886299500835272	-1.0081017984969645	-1.9048182106573148	-1.5559690888416073	-1.8622341919041214	-1.7107557148433576	-1.1752728727678972	-3.576045405985103	-2.1389180581251153	-2.2997378552532965	-2.412731031895675	-2.9601597354682094	-1.2266787778683377	-2.52616114710497	-2.781404798449143	-2.675765437729469	-2.0606981859003164	-2.6241542753321765	-1.9042780777266743
OG0007070.2	OG0005663.12	OG0000032.252	OG0002051.0	OG0000010.475	OG0002506.0	OG0001646.1	OG0000349.0	OG0004679.0	OG0008213.6	OG0002146.0	OG0005986.4	OG0000200.0	OG0001311.5	OG0001567.1	OG0000575.28	OG0000015.1	OG0004022.8	OG0005817.0	OG0000048.122	OG0005644.0	OG0007712.0	OG0003233.6	OG0006195.0	OG0000584.0	OG0001214.2
-2.5059428676863185	-2.9061694283648647	-1.542458237592193	-2.0673340518542216	-1.5407782431771522	-2.1529652108804336	-2.119353652325563	-2.286304185156641	-2.925768605814208	-2.741782610463982	-2.544140190613815	-2.0124608360791227	-1.6481455608676208	-1.9635318329307085	-3.364533480055605	-1.9850734557618972	-1.0081017984969645	-1.911586990273275	-2.0165411884096764	-1.92631684638356	-2.2997378552532965	-1.5990249563269134	-1.6547171824064917	-1.2749132753697732	-1.8463243502027624	-2.0368218438261088
OG0000548.29	OG0005652.0	OG0005841.2	OG0004299.0	OG0004971.4	OG0000018.289	OG0009013.2	OG0000427.25	OG0003809.0	OG0011344.2	OG0022269.0	OG0008618.1	OG0001656.2	OG0000110.3	OG0007760.3	OG0000905.14	OG0003358.3	OG0000818.1	OG0001674.0	OG0000483.0	OG0000285.1	OG0000035.64	OG0000435.0	OG0000007.976	OG0001467.10	OG0000112.0	OG0006567.0
-2.6104331882372747	-2.084976336299282	-2.3122226226036955	-2.1115392304419593	-2.140825544133565	-1.58337640836713	-1.3386152238202416	-2.4779442508390357	-1.7352834310229794	-2.747099971299919	-1.701810929858678	-3.313297789743922	-1.9428616956064582	-1.5002178798526882	-2.131313234677865	-2.6130787177821837	-2.2467377807321434	-3.054092702789747	-2.1081142486996134	-2.055891200892045	-2.0634091701760617	-1.6321816563938067	-2.039784866105864	-1.3154505308161575	-1.8406291533397972	-1.2012443860853812	-1.8419215435013736
