OG0000038.0	OG0004617.12	OG0000019.257	OG0009883.5	OG0004464.0	OG0000606.2	OG0000027.1	OG0002252.0	OG0001967.0	OG0000107.44	OG0000177.8	OG0000692.0	OG0004835.2	OG0000835.7	OG0006400.2	OG0004338.2	OG0004324.0	OG0002346.16	OG0006804.0
0.24744147114440776	-1.0755200076409777	-1.5751853791096262	-0.11185099598415361	-0.9197516699078797	-0.7107557148433575	-0.9129445654566243	-0.9285118944158176	-0.4453620361356415	0.15328652099086262	-1.380821783940931	-0.9235777245413976	-1.6592668394122683	-2.16747450220749	-0.9810810178369486	-1.192315356756893	-0.989363363891263	0.5140970048942337	-0.4459514927489034
OG0003521.2	OG0005940.0	OG0004683.0	OG0004406.0	OG0004805.0	OG0002629.7	OG0009039.2	OG0005732.6	OG0002991.24	OG0008458.0	OG0004809.0	OG0000279.0	OG0000121.128	OG0000196.0	OG0000699.1	OG0001254.24	OG0000060.0	OG0000039.0	OG0000239.0
-1.4250750219906556	-0.7004036512159048	-0.8876334769274369	-1.2149098450052418	-0.6371093573341396	0.055334501751099704	-0.7963603059860149	-3.0625049426059476	-0.8876334769274369	-2.6339716008428806	-1.7379277116015897	-0.7006381023484414	-0.9810810178369486	-0.21089678249861854	-0.8178162308785316	-2.386845571568701	-0.3237325917341102	-0.03637791489059239	-0.4494932990471394
OG0000013.2	OG0000000.305	OG0000310.18	OG0006124.2	OG0006833.2	OG0000923.0	OG0000090.24	OG0002262.0	OG0000230.58	OG0001701.8	OG0008071.0	OG0000269.0	OG0005095.4	OG0003625.28	OG0000992.0	OG0002442.0	OG0004230.28	OG0007019.0	OG0001120.26
0.07464243793449277	-1.6051566384691394	-0.14082554413356455	-1.0724827538015236	-1.0929555251272016	0.7399344890375401	0.15328652099086262	-0.6418288250304456	-0.15136203809529378	-1.056491198838264	-0.619048956374153	-0.5409881355236181	-1.5959688603781748	-1.2768346565424147	-0.36123105558305013	-1.1253210507925446	-1.9434164716336324	-3.075824085003446	-1.3057883922321096
OG0007186.0	OG0000453.2	OG0000310.18	OG0001557.1	OG0012679.2	OG0000336.0	OG0005305.2	OG0006800.0	OG0006895.3	OG0000187.1	OG0000797.20	OG0003865.0	OG0000841.0	OG0005440.0	OG0005904.2	OG0000075.0	OG0002841.0	OG0010542.2	OG0000010.475
-0.9537184967880897	-0.9298854973386719	-0.14082554413356455	-0.8517817278458553	-1.9822205874387653	-0.4330387576855113	-0.534286680404036	-0.9315355490330943	-2.320486120713456	-0.2067283455019175	-1.0406749607608679	-0.6373337441517455	-0.7086321957146922	-0.04647400042604054	-1.3982084161379738	-0.44929630375211244	-0.4823715511330652	-2.646563782138217	0.007339046008161679
OG0000307.20	OG0003986.6	OG0000048.122	OG0000429.0	OG0005223.0	OG0006794.0	OG0001829.22	OG0001664.2	OG0000837.0	OG0004935.0	OG0001234.24	OG0007416.4	OG0000269.0	OG0000054.0	OG0005463.3	OG0000728.24	OG0005893.0	OG0011463.0	OG0007178.0
-0.13336891930599895	-0.7140651920561273	-0.7157227819448722	-0.28086037780067485	-2.218262612121666	-1.5245000127350494	-0.6197138438769217	0.7975110886849958	0.21921499579542392	-0.31616882559867737	0.7858434550071156	-1.4699292577749161	-0.5409881355236181	-0.11450372678347603	-1.553426147453103	-0.2368434162587132	-1.143054136717567	-2.2169205701263888	-1.0843643765696869
OG0004614.0	OG0001557.1	OG0003424.0	OG0011214.2	OG0001296.24	OG0006283.0	OG0000132.40	OG0001626.24	OG0000002.585	OG0016981.0	OG0004840.3	OG0000169.16	OG0005666.2	OG0000246.0	OG0005095.4	OG0000112.0	OG0002863.0	OG0006404.2	OG0000011.1
-0.7558436043718957	-0.8517817278458553	-0.7680761267062368	-0.6826959316380852	-1.0505024187944279	-1.1332106856846844	-0.12406270353362446	-0.6321816563938067	-0.7004036512159048	-0.9230305236848892	-0.7752188056044107	-0.3176064889372687	-0.9342898359347342	-0.5324074912870507	-1.5959688603781748	-0.1919857109104024	-0.24656661207311956	-1.1619760501544394	0.5140970048942337
OG0000005.318	OG0005169.0	OG0000013.2	OG0016053.0	OG0000071.0	OG0000139.0	OG0002260.4	OG0008174.2	OG0006104.0	OG0003731.0	OG0004243.8	OG0000109.0	OG0002521.0	OG0000343.0	OG0003081.0	OG0003668.0	OG0013536.0	OG0000599.0	OG0000846.25
-1.488026018218199	-1.5075827599241425	0.07464243793449277	-1.9018499789079883	-0.24331826019099598	-0.6077925010310296	-0.8367589148364569	-0.38063394525296435	-1.0445383960764985	-0.7025150842894256	-0.7069827279504917	-0.30953820508128127	-0.4717287528967239	-0.009698583431293964	-0.8722346718514549	-1.190667880226499	-1.4731299136431737	-0.9312604093276949	-0.9959660987155103
OG0000013.2	OG0000000.305	OG0000646.28	OG0000139.0	OG0005957.0	OG0005458.0	OG0002777.4	OG0002041.0	OG0003148.2	OG0000200.0	OG0008521.4	OG0000269.0	OG0002448.22	OG0001806.0	OG0002577.26	OG0006103.0	OG0000196.0	OG0000032.86
0.07464243793449277	-1.6051566384691394	-0.21943792382894028	-0.6077925010310296	-1.088653555896428	-0.476538408828129	-0.8114724732255982	-0.6413786861684825	-1.1475216763576135	-0.1934697107404345	-2.522840788813359	-0.5409881355236181	-0.5395195299599892	-0.6608626150804147	-1.0107156402523292	-0.7878664924662442	-0.21089678249861854	-1.3451978742102095
OG0002511.6	OG0000116.0	OG0001730.2	OG0000013.2	OG0004702.0	OG0000334.9	OG0000139.0	OG0006833.2	OG0007437.0	OG0000257.0	OG0003502.3	OG0000280.1	OG0002090.0	OG0005677.3	OG0000746.0	OG0000992.0	OG0000442.2	OG0000378.125	OG0000574.1
-0.7993701020169257	-0.7560872411268253	-0.7767010266672103	0.07464243793449277	-2.1539279703695424	-0.4353779475630195	-0.6077925010310296	-1.0929555251272016	-0.8408875387691417	0.0001442622910945383	-1.5760454059851032	-1.5517333399360451	-0.5788440393377765	-1.7675848292245981	-0.7145385948629639	-0.36123105558305013	-0.22617242101930626	-1.4077462998850927	-1.4100448054815682
OG0001029.24	OG0000483.0	OG0014827.2	OG0002682.12	OG0000310.18	OG0004723.0	OG0003731.0	OG0000056.0	OG0000074.152	OG0005081.18	OG0009922.0	OG0003372.6	OG0000265.0	OG0001659.0	OG0000302.34	OG0007264.0	OG0003505.8	OG0004304.0	OG0000428.54
-0.640029111663249	-0.9683225035492398	-2.02855761068261	-0.7744782657433966	-0.14082554413356455	-1.7336032269754467	-0.7025150842894256	0.25229454120183664	-0.5625591756364571	-1.0409717810563062	-1.5799218840206262	0.628633634164697	-1.097270360766624	-0.5061477523051228	-0.896200256842332	-0.997693532616831	-2.207561069935362	-1.4073635713934227	-1.300448367476911
OG0004319.0	OG0000575.28	OG0001172.24	OG0000406.0	OG0003619.2	OG0005672.0	OG0000105.0	OG0000109.0	OG0010954.0	OG0010674.0	OG0005092.2	OG0005431.0	OG0000966.4	OG0000188.1	OG0006443.2	OG0003614.8	OG0002442.0	OG0000002.1788	OG0000239.0
-1.2416115345206478	-0.6810758359699232	-1.4096614668209126	-0.7776900207356844	-1.176902852650796	-1.091725081520941	0.3918776772778659	-0.30953820508128127	-1.945082080871042	-1.273343137314313	-1.7388904710906985	-1.2604974943896143	0.2167342196001311	-0.09449505685038438	-1.5602173105240187	-1.5294891648227245	-1.1253210507925446	0.2893623404769398	-0.4494932990471394
OG0005479.0	OG0012758.0	OG0000006.561	OG0000801.24	OG0003204.0	OG0000272.36	OG0004165.10	OG0000486.2	OG0007653.0	OG0000187.1	OG0005011.0	OG0000349.0	OG0006830.0	OG0001831.0	OG0000237.1	OG0001659.0	OG0005879.0	OG0002622.0	OG0000127.0
-1.225666241828959	-1.4900508536956893	-0.17266872938773947	-0.45502011674419607	-1.121549296903336	-1.0174170530774094	-0.8972746899889117	-0.6604064990346017	-1.9356689537540164	-0.2067283455019175	-0.9370493911771921	-0.4111954329844497	-1.6192705514964514	-1.0540927027897475	-1.106560122683883	-0.5061477523051228	-1.7379277116015897	-0.30329392074831124	-0.41676977290008077
OG0008332.0	OG0000048.382	OG0005940.0	OG0005661.2	OG0010118.0	OG0008171.0	OG0001557.1	OG0002054.0	OG0001844.24	OG0000616.40	OG0000318.0	OG0001601.50	OG0000026.45	OG0000007.585	OG0000198.0	OG0004575.0	OG0006837.2	OG0001604.2	OG0000245.24
-1.9072513144604761	-0.7607241741174424	-0.7004036512159048	-1.6308406539354687	-0.8903051351740702	-0.7739847835970121	-0.8517817278458553	-0.4835813583661318	-0.14448862342559837	-0.7641504234924366	-0.8614476248473515	-0.9274139529314037	-0.1413028099616662	-0.3949798469375905	-0.3989691306511904	-0.8049044228227816	-1.1379652600447674	-0.46494240510515766	-0.6384562020321349
OG0000045.0	OG0000018.842	OG0000015.1	OG0004370.2	OG0005137.0	OG0005478.6	OG0000272.36	OG0006123.2	OG0000892.1	OG0000015.662	OG0001020.31	OG0000350.8	OG0000442.2	OG0014993.0	OG0005482.0	OG0001405.24	OG0005465.0	OG0012105.0	OG0005088.0
-0.2716005413289375	-0.48559996096338387	0.7040751643766956	-1.030619235058392	-0.8828369245342406	-0.8218909239056749	-1.0174170530774094	-2.0954195650786827	-0.6665762662748083	-0.1926450779423959	-0.29583628054603456	-0.40144422667648927	-0.22617242101930626	-1.5773364083449781	0.33124659930012	-1.037413961643117	-1.1224913113285053	-1.7968615028091515	-1.689194568936827
OG0001525.51	OG0003987.6	OG0000423.2	OG0001709.27	OG0006389.4	OG0000923.0	OG0001528.16	OG0000105.0	OG0004681.6	OG0000090.24	OG0004455.4	OG0007221.2	OG0004993.2	OG0000088.3	OG0000196.0	OG0001054.1	OG0000027.457	OG0011299.4	OG0005355.1
-1.3154505308161575	-0.8588288275392587	-0.11185099598415361	-0.3077513643266214	-0.8836352433082154	0.7399344890375401	-0.10780328953451503	0.3918776772778659	-1.3625288601152412	0.15328652099086262	-1.1405074546072205	-1.0785636691937022	-1.24913627678066	-0.11434754870041268	-0.21089678249861854	-0.6506347224057867	-0.9018499789079885	-1.6961900329787145	-1.5525794954095031
OG0009297.0	OG0001813.8	OG0001575.2	OG0002487.0	OG0000192.0	OG0000048.325	OG0000109.0	OG0002801.16	OG0010677.0	OG0000338.41	OG0006825.0	OG0008447.4	OG0000992.0	OG0000145.16	OG0008358.1	OG0000011.1	OG0000127.0	OG0000239.0	OG0005105.0
-2.7466157641999254	-0.6604064990346017	-0.4012536838457442	-1.322649622804822	-0.7107557148433575	-1.3122226226036953	-0.30953820508128127	-0.5848903677724204	-2.5872726614083574	0.7966808083669082	-1.0914176345211863	-1.2015761545221404	-0.36123105558305013	-1.130049652341001	-1.1995866873612426	0.5140970048942337	-0.41676977290008077	-0.4494932990471394	-1.5985879746361915
OG0000018.842	OG0006149.1	OG0000119.0	OG0004723.0	OG0008896.6	OG0004009.4	OG0010667.0	OG0000752.42	OG0000169.16	OG0005669.0	OG0003197.4	OG0000857.0	OG0004499.0	OG0004494.1	OG0009795.0	OG0000435.0	OG0001629.5	OG0000256.24	OG0000010.475
-0.48559996096338387	-0.9899363166553026	-0.8567372069613801	-1.7336032269754467	-1.2598063829795652	-0.4020160062100542	-1.7739847835970122	-1.2337864980183448	-0.3176064889372687	-0.8632836155116881	-1.104387155024838	-0.6608626150804147	-0.11544115049474857	-1.139235797371172	-2.7592582687846603	0.490672809713238	0.5783107928487263	-0.250165425587271	0.007339046008161679
OG0005487.0	OG0002954.0	OG0000815.24	OG0005891.2	OG0004530.3	OG0000239.0	OG0007049.0	OG0000169.16	OG0008609.2	OG0006417.0	OG0000442.2	OG0000265.0	OG0004134.8	OG0002604.2	OG0002621.3	OG0000180.0	OG0000681.0	OG0000002.1788	OG0011003.0
-0.6697858227506985	-0.7670936989931695	-1.1661788622094176	-1.176902852650796	-1.7863727614880525	-0.4494932990471394	-2.1713684183119812	-0.3176064889372687	-2.7690592238760594	-2.006941609418847	-0.22617242101930626	-1.097270360766624	-0.8468432119385798	-0.5363775431481067	-0.5713215900517699	-0.15826835651750287	-0.5065576088535866	0.2893623404769398	-1.1857367086002184
OG0006476.16	OG0000071.0	OG0003914.5	OG0000056.0	OG0000074.152	OG0004978.3	OG0003826.6	OG0000343.0	OG0006340.0	OG0000421.45	OG0006444.0	OG0003197.4	OG0004238.6	OG0000723.64	OG0000092.1	OG0001853.0	OG0000589.0	OG0000142.14	OG0000042.23
-1.9567955014348324	-0.24331826019099598	-1.0954195650786827	0.25229454120183664	-0.5625591756364571	-1.1253210507925446	-0.501646998385488	-0.009698583431293964	-1.026205070347394	-1.8180705623099334	-0.4817670277465167	-1.104387155024838	-0.8001235331634196	-1.1351106355302503	0.8123750005659496	-1.046325015550513	-0.7725053491406988	-0.09557370739849257	-1.0843643765696869
OG0007135.0	OG0004725.0	OG0000575.28	OG0000006.561	OG0000310.18	OG0013058.0	OG0006844.0	OG0001557.1	OG0005250.2	OG0006081.0	OG0003343.2	OG0000508.11	OG0001861.0	OG0000100.1	OG0000589.0	OG0005904.2	OG0000658.0	OG0001667.0	OG0004020.0
-0.994240730711315	-0.5172549546174271	-0.6810758359699232	-0.17266872938773947	-0.14082554413356455	-0.9107730579296045	-1.3029379195026087	-0.8517817278458553	-2.827256483239813	-0.7607241741174424	-0.6723126358239528	-2.2515387669959646	-0.6099927379084407	-0.00926292132896792	-0.7725053491406988	-1.3982084161379738	-0.9235777245413976	-0.4741315765598182	-1.3740749515003459
OG0000263.57	OG0007715.0	OG0000310.18	OG0000139.0	OG0000018.289	OG0009088.0	OG0005458.0	OG0004558.0	OG0002629.7	OG0006474.4	OG0010752.0	OG0006859.2	OG0003719.2	OG0000992.0	OG0000102.0	OG0000435.0	OG0000260.188	OG0002025.0	OG0003984.0
0.818932344010497	-0.896468790122007	-0.14082554413356455	-0.6077925010310296	-0.18885782633069192	-1.1034568841441008	-0.476538408828129	-1.1171613442327493	0.055334501751099704	-0.8580441144163556	-1.1028370366411655	-1.6808445421752973	-1.2622267227410604	-0.36123105558305013	-0.012315322433239274	0.490672809713238	-1.171368418311981	-0.5807847399320462	-1.3781942652528345
OG0002765.0	OG0003521.2	OG0000334.9	OG0003890.6	OG0002656.2	OG0004970.0	OG0002777.4	OG0005943.2	OG0000486.2	OG0001812.2	OG0004469.6	OG0000350.8	OG0000386.0	OG0000176.0	OG0000092.1	OG0007462.4	OG0012201.0	OG0001780.0	OG0000012.918
0.2715451984856866	-1.4250750219906556	-0.4353779475630195	-0.664288089679538	-1.1548913727698764	-1.572608370313282	-0.8114724732255982	-1.5790595438629198	-0.6604064990346017	-1.4100448054815682	-1.0028882793248266	-0.40144422667648927	-0.5075827599241425	-0.33387969740416884	0.8123750005659496	-1.195946441032647	-1.692921261460185	-0.215244771307591	-0.17576167339628612
OG0006476.16	OG0000018.842	OG0001584.0	OG0007927.0	OG0002536.0	OG0001265.24	OG0000109.0	OG0002555.0	OG0000007.976	OG0004455.4	OG0000350.8	OG0000007.585	OG0003028.0	OG0003278.0	OG0000180.0	OG0001707.6	OG0011479.0	OG0003953.2	OG0002922.0
-1.9567955014348324	-0.48559996096338387	-1.176902852650796	-1.398588723255212	0.22169151351090388	-1.541198058410986	-0.30953820508128127	-0.526784565929603	-0.24982229440694287	-1.1405074546072205	-0.40144422667648927	-0.3949798469375905	-1.1798414652698352	-0.8484009177306034	-0.15826835651750287	-0.23514432874529573	-1.121549296903336	-0.6931544996857175	-0.46414610590410044
OG0002995.2	OG0000139.0	OG0003204.0	OG0008568.3	OG0003960.4	OG0000616.40	OG0008988.2	OG0002629.7	OG0000200.0	OG0006077.4	OG0000112.0	OG0000060.0	OG0003156.4	OG0000290.0	OG0001731.4	OG0006151.2	OG0000209.146	OG0000002.1788	OG0003918.5
-2.5666131908422645	-0.6077925010310296	-1.121549296903336	-1.0273808609918476	-0.7497660191732456	-0.7641504234924366	-1.3722064173175184	0.055334501751099704	-0.1934697107404345	-1.9023892033735776	-0.1919857109104024	-0.3237325917341102	-1.1341603478413376	-0.5907448533151622	-0.6093323144403325	-1.087426774325152	-0.4077462998850927	0.2893623404769398	-1.6051566384691394
OG0003233.6	OG0003098.12	OG0000048.382	OG0000310.18	OG0000018.289	OG0000847.24	OG0000548.29	OG0000486.2	OG0003203.2	OG0000350.8	OG0000062.12	OG0005363.0	OG0006082.0	OG0009058.0	OG0005941.0	OG0006109.16	OG0004942.0	OG0000127.0
-0.4414384681995431	-1.2165852546011395	-0.7607241741174424	-0.14082554413356455	-0.18885782633069192	-1.50635266602479	-1.3614163847683378	-0.6604064990346017	-0.4246876693125632	-0.40144422667648927	-1.5538496598709068	-0.6982953037808398	-0.4367442285670112	-0.2359936223713349	-1.0177091261710052	-1.2317521450971554	-1.9793733494100423	-0.41676977290008077
OG0005169.0	OG0002954.0	OG0003049.0	OG0005768.6	OG0000671.12	OG0000183.0	OG0001164.24	OG0000349.0	OG0003572.14	OG0011439.2	OG0000196.0	OG0005482.0	OG0000265.0	OG0000027.457	OG0000047.282	OG0005989.0	OG0006866.0	OG0005139.28	OG0001649.0
-1.5075827599241425	-0.7670936989931695	-0.6411536693949014	-1.4336231996788755	-1.4058336719490039	-0.002310160687201116	-1.0487106217838669	-0.4111954329844497	-1.3540217245972157	2.2654669018735163	-0.21089678249861854	0.33124659930012	-1.097270360766624	-0.9018499789079885	-0.4221724087637519	-1.9759640645444907	-0.5597919249862502	-2.6850135145314846	-1.6877995373623218
OG0006476.16	OG0000575.28	OG0003063.56	OG0000933.24	OG0000958.3	OG0005239.0	OG0003304.0	OG0003148.2	OG0003068.0	OG0000187.1	OG0000000.3460	OG0000009.921	OG0006444.0	OG0003572.14	OG0000442.2	OG0000014.1	OG0008979.1	OG0005517.0	OG0002073.0
-1.9567955014348324	-0.6810758359699232	-0.8796480596347779	-0.3923264396509436	-0.7288133984027473	-1.39744810252834	-0.5290727425248735	-1.1475216763576135	-0.5454029434654504	-0.2067283455019175	-1.0534937013109786	-0.07263446472662155	-0.4817670277465167	-1.3540217245972157	-0.22617242101930626	-0.4737308279347723	-0.9959660987155103	-1.2639580262500323	-0.6707041518974848
OG0000263.57	OG0000013.2	OG0000048.122	OG0000310.18	OG0004183.0	OG0000958.3	OG0001557.1	OG0004934.6	OG0000132.40	OG0005671.4	OG0000318.0	OG0008609.2	OG0002353.2	OG0007565.0	OG0003830.0	OG0001390.24	OG0003833.22	OG0002523.0	OG0007341.1
0.818932344010497	0.07464243793449277	-0.7157227819448722	-0.14082554413356455	-0.7326439882161124	-0.7288133984027473	-0.8517817278458553	-1.8385637341740129	-0.12406270353362446	-1.1929748745013562	-0.8614476248473515	-2.7690592238760594	-0.5715359737420209	-1.050801268104847	-0.5018512737898491	-0.9925174236687941	-1.1850804906944814	-0.8185793597198583	-1.0954195650786827
OG0000015.1	OG0001525.51	OG0009106.2	OG0000639.0	OG0004225.4	OG0000165.49	OG0002882.0	OG0005882.2	OG0000409.24	OG0005109.6	OG0014036.0	OG0000343.0	OG0000169.16	OG0000027.457	OG0000228.54	OG0003523.15	OG0010587.0	OG0007127.0	OG0003823.8
0.7040751643766956	-1.3154505308161575	-1.997693532616831	-0.1305233660345985	-1.0752159943555015	-0.7636604608316264	-0.23463499245019467	-2.0991235338421013	0.10447085776291738	-1.5215976219627267	-3.7450673926631706	-0.009698583431293964	-0.3176064889372687	-0.9018499789079885	-0.48964565918638664	-0.5100460986686944	-0.7449223179945492	-1.6656605600930732	-0.6364364062028108
OG0000018.842	OG0002954.0	OG0000575.28	OG0000018.289	OG0004061.2	OG0000007.3	OG0000559.30	OG0003370.4	OG0000074.152	OG0005734.0	OG0000730.24	OG0005296.0	OG0005646.0	OG0006802.11	OG0000110.3	OG0003167.0	OG0006143.2	OG0002852.4
-0.48559996096338387	-0.7670936989931695	-0.6810758359699232	-0.18885782633069192	-0.9197516699078797	-0.23565384492254624	-1.033864894562046	-0.779917739350753	-0.5625591756364571	-0.9151193464087035	-0.42488133265145234	-0.6845497000150675	-1.858305638035469	-2.20157615452214	-0.4639470997597903	-1.3606752108291549	-1.0643139648378215	-0.832128291970839
OG0000044.1	OG0000018.842	OG0000483.0	OG0000013.2	OG0005908.0	OG0000958.3	OG0002122.0	OG0000854.30	OG0004979.3	OG0003273.0	OG0010948.6	OG0007795.0	OG0000121.128	OG0008459.10	OG0004678.12	OG0004569.0	OG0005993.0	OG0000060.0	OG0003155.34
-0.6009930135276029	-0.48559996096338387	-0.9683225035492398	0.07464243793449277	-1.2740407654908124	-0.7288133984027473	-1.0758240850034457	-0.526784565929603	-1.3057883922321096	-1.4004917640810646	-1.5475099907815495	-1.4138838046624735	-0.9810810178369486	-3.4903750912610247	-0.9762478641010051	-0.989363363891263	-0.9638131971521541	-0.3237325917341102	-0.950090477556942
OG0003243.26	OG0000013.2	OG0003770.8	OG0002305.5	OG0005490.6	OG0000748.0	OG0000285.1	OG0000105.0	OG0000090.24	OG0003121.6	OG0004469.6	OG0002134.0	OG0002791.5	OG0000121.128	OG0006524.0	OG0000196.0	OG0005440.0	OG0009123.2	OG0000975.0
-1.3793197587756991	0.07464243793449277	-2.0752159943555015	-1.231413364999112	-2.3335160691625743	-0.7784322114615907	-1.0528949484321255	0.3918776772778659	0.15328652099086262	-0.43362319967887547	-1.0028882793248266	-0.6766875822420972	-1.6592668394122683	-0.9810810178369486	-1.3894889083338913	-0.21089678249861854	-0.04647400042604054	-1.0350469470992008	-0.42876006879851164
OG0000011.866	OG0009900.2	OG0002862.0	OG0003181.15	OG0002882.0	OG0000090.24	OG0001567.1	OG0003818.6	OG0000000.3460	OG0000349.0	OG0001216.24	OG0017897.0	OG0002752.1	OG0000014.1	OG0004245.1	OG0000228.54	OG0001645.0	OG0003326.0	OG0004474.0
0.3951725059957788	-1.5121020987899114	-1.7612131404128835	-0.8295621314918924	-0.23463499245019467	0.15328652099086262	-1.190009416024795	-0.28401879681160275	-1.0534937013109786	-0.4111954329844497	-1.049904905826314	-2.925768605814208	-1.564051435139466	-0.4737308279347723	-1.7235628895637176	-0.48964565918638664	-0.5792750805841527	-0.36642929324206563	-0.707925050022458
